Time Series Search Export,Search term,Search filters,,Last update of Effective exchange rates data,Downloaded at,Source,Source URL,Download URL,About Effective exchange rates
,,,,2025-09-25,2025-09-25 05:37 CEST,BIS,"https://data.bis.org/topics/EER/BIS,WS_EER,1.0/M.R.B.XM?","https://data.bis.org/topics/EER/BIS,WS_EER,1.0/M.R.B.XM?&file_format=csv&format=long&split_frequencies=false&transposed=false&include=code%2Clabel",https://data.bis.org/topics/EER

DATAFLOW_ID:Dataflow ID,KEY:Timeseries Key,FREQ:Frequency,EER_TYPE:Type,EER_BASKET:Basket,REF_AREA:Reference area,Unit,Unit multiplier,TIME_PERIOD:Period,OBS_CONF:Confidentiality,OBS_PRE_BREAK:Pre-break value,OBS_STATUS:Status,OBS_VALUE:Value
"BIS,WS_EER,1.0",M.R.B.XM,M:Monthly,R:Real,B:Broad (64 economies),XM:Euro area,"Index, 2020 = 100",,1998-12-31,F:Free,,A:Normal value,110.57
"BIS,WS_EER,1.0",M.R.B.XM,M:Monthly,R:Real,B:Broad (64 economies),XM:Euro area,"Index, 2020 = 100",,1999-01-31,F:Free,,A:Normal value,109.71
"BIS,WS_EER,1.0",M.R.B.XM,M:Monthly,R:Real,B:Broad (64 economies),XM:Euro area,"Index, 2020 = 100",,1999-02-28,F:Free,,A:Normal value,108.01
"BIS,WS_EER,1.0",M.R.B.XM,M:Monthly,R:Real,B:Broad (64 economies),XM:Euro area,"Index, 2020 = 100",,1999-03-31,F:Free,,A:Normal value,106.4
"BIS,WS_EER,1.0",M.R.B.XM,M:Monthly,R:Real,B:Broad (64 economies),XM:Euro area,"Index, 2020 = 100",,1999-04-30,F:Free,,A:Normal value,104.78
"BIS,WS_EER,1.0",M.R.B.XM,M:Monthly,R:Real,B:Broad (64 economies),XM:Euro area,"Index, 2020 = 100",,1999-05-31,F:Free,,A:Normal value,104.03
"BIS,WS_EER,1.0",M.R.B.XM,M:Monthly,R:Real,B:Broad (64 economies),XM:Euro area,"Index, 2020 = 100",,1999-06-30,F:Free,,A:Normal value,101.97
"BIS,WS_EER,1.0",M.R.B.XM,M:Monthly,R:Real,B:Broad (64 economies),XM:Euro area,"Index, 2020 = 100",,1999-07-31,F:Free,,A:Normal value,102.07
"BIS,WS_EER,1.0",M.R.B.XM,M:Monthly,R:Real,B:Broad (64 economies),XM:Euro area,"Index, 2020 = 100",,1999-08-31,F:Free,,A:Normal value,103.3
"BIS,WS_EER,1.0",M.R.B.XM,M:Monthly,R:Real,B:Broad (64 economies),XM:Euro area,"Index, 2020 = 100",,1999-09-30,F:Free,,A:Normal value,101.48
"BIS,WS_EER,1.0",M.R.B.XM,M:Monthly,R:Real,B:Broad (64 economies),XM:Euro area,"Index, 2020 = 100",,1999-10-31,F:Free,,A:Normal value,102.39
"BIS,WS_EER,1.0",M.R.B.XM,M:Monthly,R:Real,B:Broad (64 economies),XM:Euro area,"Index, 2020 = 100",,1999-11-30,F:Free,,A:Normal value,99.86
"BIS,WS_EER,1.0",M.R.B.XM,M:Monthly,R:Real,B:Broad (64 economies),XM:Euro area,"Index, 2020 = 100",,1999-12-31,F:Free,,A:Normal value,97.98
"BIS,WS_EER,1.0",M.R.B.XM,M:Monthly,R:Real,B:Broad (64 economies),XM:Euro area,"Index, 2020 = 100",,2000-01-31,F:Free,,A:Normal value,97.82
"BIS,WS_EER,1.0",M.R.B.XM,M:Monthly,R:Real,B:Broad (64 economies),XM:Euro area,"Index, 2020 = 100",,2000-02-29,F:Free,,A:Normal value,96.15
"BIS,WS_EER,1.0",M.R.B.XM,M:Monthly,R:Real,B:Broad (64 economies),XM:Euro area,"Index, 2020 = 100",,2000-03-31,F:Free,,A:Normal value,94.61
"BIS,WS_EER,1.0",M.R.B.XM,M:Monthly,R:Real,B:Broad (64 economies),XM:Euro area,"Index, 2020 = 100",,2000-04-30,F:Free,,A:Normal value,93.09
"BIS,WS_EER,1.0",M.R.B.XM,M:Monthly,R:Real,B:Broad (64 economies),XM:Euro area,"Index, 2020 = 100",,2000-05-31,F:Free,,A:Normal value,91.3
