Time Series Search Export,Search term,Search filters,,Last update of Effective exchange rates data,Downloaded at,Source,Source URL,Download URL,About Effective exchange rates
,,,,2025-09-25,2025-09-26 01:28 CEST,BIS,"https://data.bis.org/topics/EER/BIS,WS_EER,1.0/M.R.B.GB?","https://data.bis.org/topics/EER/BIS,WS_EER,1.0/M.R.B.GB?&file_format=csv&format=long&split_frequencies=false&transposed=false&include=code%2Clabel",https://data.bis.org/topics/EER

DATAFLOW_ID:Dataflow ID,KEY:Timeseries Key,FREQ:Frequency,EER_TYPE:Type,EER_BASKET:Basket,REF_AREA:Reference area,Unit,Unit multiplier,TIME_PERIOD:Period,OBS_CONF:Confidentiality,OBS_PRE_BREAK:Pre-break value,OBS_STATUS:Status,OBS_VALUE:Value
"BIS,WS_EER,1.0",M.R.B.GB,M:Monthly,R:Real,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,1997-12-31,F:Free,,A:Normal value,131.89
"BIS,WS_EER,1.0",M.R.B.GB,M:Monthly,R:Real,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,1998-01-31,F:Free,,A:Normal value,132.07
"BIS,WS_EER,1.0",M.R.B.GB,M:Monthly,R:Real,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,1998-02-28,F:Free,,A:Normal value,131.4
"BIS,WS_EER,1.0",M.R.B.GB,M:Monthly,R:Real,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,1998-03-31,F:Free,,A:Normal value,133.45
"BIS,WS_EER,1.0",M.R.B.GB,M:Monthly,R:Real,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,1998-04-30,F:Free,,A:Normal value,134.22
"BIS,WS_EER,1.0",M.R.B.GB,M:Monthly,R:Real,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,1998-05-31,F:Free,,A:Normal value,130.95
"BIS,WS_EER,1.0",M.R.B.GB,M:Monthly,R:Real,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,1998-06-30,F:Free,,A:Normal value,133.51
"BIS,WS_EER,1.0",M.R.B.GB,M:Monthly,R:Real,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,1998-07-31,F:Free,,A:Normal value,132.74
"BIS,WS_EER,1.0",M.R.B.GB,M:Monthly,R:Real,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,1998-08-31,F:Free,,A:Normal value,132.54
"BIS,WS_EER,1.0",M.R.B.GB,M:Monthly,R:Real,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,1998-09-30,F:Free,,A:Normal value,132.58
"BIS,WS_EER,1.0",M.R.B.GB,M:Monthly,R:Real,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,1998-10-31,F:Free,,A:Normal value,129.37
"BIS,WS_EER,1.0",M.R.B.GB,M:Monthly,R:Real,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,1998-11-30,F:Free,,A:Normal value,128.59
"BIS,WS_EER,1.0",M.R.B.GB,M:Monthly,R:Real,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,1998-12-31,F:Free,,A:Normal value,129.01
"BIS,WS_EER,1.0",M.R.B.GB,M:Monthly,R:Real,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,1999-01-31,F:Free,,A:Normal value,127.3
"BIS,WS_EER,1.0",M.R.B.GB,M:Monthly,R:Real,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,1999-02-28,F:Free,,A:Normal value,128.47
"BIS,WS_EER,1.0",M.R.B.GB,M:Monthly,R:Real,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,1999-03-31,F:Free,,A:Normal value,131.13
"BIS,WS_EER,1.0",M.R.B.GB,M:Monthly,R:Real,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,1999-04-30,F:Free,,A:Normal value,131.27
"BIS,WS_EER,1.0",M.R.B.GB,M:Monthly,R:Real,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,1999-05-31,F:Free,,A:Normal value,132.49
"BIS,WS_EER,1.0",M.R.B.GB,M:Monthly,R:Real,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,1999-06-30,F:Free,,A:Normal value,132.36
"BIS,WS_EER,1.0",M.R.B.GB,M:Monthly,R:Real,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,1999-07-31,F:Free,,A:Normal value,129.77
"BIS,WS_EER,1.0",M.R.B.GB,M:Monthly,R:Real,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,1999-08-31,F:Free,,A:Normal value,130.5
