date,price,logprice,return,volatility,volatility60
2013-01-26,17.88,2.883682769745368,0.027212563524884992,0.019711579047974565,0.01679259327910035
2013-01-27,17.8182,2.8802204068397894,-0.0034623629055787752,0.019916211904182284,0.01700132714613389
2013-01-28,18.721,2.929645888426131,0.049425481586341746,0.0199579397923721,0.01704618445469035
2013-01-29,19.5254,2.971716182071601,0.04207029364546999,0.02122311267515486,0.017953578774391042
2013-01-30,19.7,2.9806186357439426,0.008902453672341437,0.02192127126118311,0.018505753088571684
2013-01-31,20.41,3.0160249768217535,0.03540634107781093,0.021265400938185006,0.018433151798077134
2013-02-01,20.499,3.020376104466751,0.0043511276449974545,0.021428473727360352,0.018765532217451694
2013-02-02,19.63,2.9770590082883697,-0.04331709617838131,0.02148932435082902,0.017660800786178262
2013-02-03,20.59,3.0248055210396982,0.047746512751328574,0.0240183325820606,0.01881126998426788
2013-02-04,20.4301,3.0170093035801555,-0.007796217459542731,0.024619114010148206,0.019484120608258007
2013-02-05,20.6,3.0252910757955354,0.008281772215379846,0.024847972197697056,0.01955692686622428
2013-02-06,21.18,3.05305734017326,0.02776626437772478,0.02486014265533623,0.01948203699950916
2013-02-07,22.15,3.0978374964911444,0.044780156317884234,0.024976075960230767,0.01961946506146258
2013-02-08,22.66,3.12060125559986,0.022763759108715753,0.02544452503090692,0.020191609997674553
2013-02-09,23.65,3.1633631149379418,0.04276185933808163,0.02540071275032948,0.020277045323712682
2013-02-10,23.9698,3.1767947046484464,0.013431589710504621,0.025657544789719256,0.020755680893878924
2013-02-11,24.65,3.204776900488699,0.027982195840252633,0.025589811001391936,0.020726746085455317
2013-02-12,25.1698,3.2256448631482337,0.020867962659534722,0.02513368346809031,0.020742718962235993
2013-02-13,24.2,3.186352633162641,-0.0392922299855929,0.02510610233224323,0.02064738779676935
2013-02-14,27.2205,3.3039703659010513,0.11761773273841047,0.027079124750601712,0.021410882993111766
2013-02-15,27.1,3.299533727885655,-0.004436638015396177,0.03269786008111299,0.025493722521360836
2013-02-16,27.2158,3.303797687008045,0.00426395912238986,0.03251352428528892,0.02556233506190354
2013-02-17,26.8146,3.2889465152995747,-0.014851171708470279,0.032614859227469685,0.025545614915609253
2013-02-18,26.95,3.2939832973550063,0.005036782055431566,0.03290369829954233,0.025683343712849093
2013-02-19,29.4176,3.3815931346872983,0.087609837332292,0.032909400888630286,0.025637035180944047
2013-02-20,29.645,3.389293477159331,0.007700342472032773,0.03415283693599623,0.027312816638434757
2013-02-21,29.7477,3.3927518180786254,0.0034583409192943115,0.0341849910181719,0.027221813665330087
2013-02-22,30.2454,3.4093441067979238,0.01659228871929841,0.03429081759368812,0.027231431968055574
2013-02-23,29.8,3.3945083935113587,-0.014835713286565078,0.03272241759910256,0.02715346378144677
2013-02-24,29.89,3.3975239762958465,0.003015582784487769,0.033298401002799835,0.027402613894481894
2013-02-25,30.4,3.414442608412176,0.01691863211632949,0.03337673167908093,0.027346837299112244
2013-02-26,31.1,3.4372078191851885,0.022765210773012523,0.03312845922243309,0.027290405819652128
2013-02-27,30.9012,3.4307950181010987,-0.006412801084089814,0.03260311331687411,0.027236951695825587
2013-02-28,33.38,3.507956918233689,0.0771619001325905,0.03254131341763161,0.02733641752723185
2013-03-01,34.5,3.5409593240373143,0.03300240580362512,0.0344358307885582,0.028507870722245397
2013-03-02,34.25,3.5336865647082343,-0.007272759329080003,0.0343957626143011,0.028304793964415795
2013-03-03,34.5,3.5409593240373143,0.007272759329080003,0.034628658359071265,0.0283733765389909
2013-03-04,36.152,3.5877322721089784,0.0467729480716641,0.032663535468797904,0.028380978209164253
2013-03-05,40.33,3.697095608885277,0.1093633367762985,0.03263389534153941,0.02863733351855624
2013-03-06,41.0201,3.7140621904764655,0.01696658159118858,0.036202306698184285,0.030929851640501483
2013-03-07,42,3.7376696182833684,0.023607427806902948,0.03610813779911157,0.030843123327414266
2013-03-08,44.18,3.7882721979919713,0.050602579708602935,0.036099877730883474,0.030825725926800593
2013-03-09,46.85,3.846951008684431,0.05867881069245984,0.03623776585879315,0.031077569236443715
2013-03-10,46,3.828641396489095,-0.01830961219533611,0.036809992914674766,0.03139227844301443
2013-03-11,48.4,3.8794998137225862,0.05085841723349116,0.03750077560448731,0.031790324405792804
2013-03-12,44.2899,3.790756660086543,-0.08874315363604302,0.037804623407946,0.03192566007018687
2013-03-13,46.92,3.848444023785275,0.05768736369873162,0.04321731778710247,0.03493413218355644
2013-03-14,47.1696,3.853749617294135,0.0053055935088601736,0.0437746976045652,0.035089979600080964
2013-03-15,46.95,3.849083205654272,-0.004666411639862922,0.04232291271357903,0.03513189566008038
2013-03-16,47.0002,3.850151857020154,0.0010686513658817454,0.03847774790452029,0.03514577348063083
2013-03-17,47.4,3.858622228701031,0.008470371680877165,0.03837246301827136,0.03519038468005115
2013-03-18,51.6,3.9435216724875173,0.08489944378648628,0.038322740602170266,0.03497310512817623
2013-03-19,59.14,4.079907514424331,0.1363858419368138,0.03961832331286133,0.0360004268288329
2013-03-20,64.4888,4.166491565313112,0.08658405088878052,0.04472153119470323,0.03887738274785473
2013-03-21,70.85,4.260564966136689,0.09407340082357774,0.04467234171181158,0.039687653629217286
2013-03-22,69.865,4.246564808532411,-0.014000157604278307,0.04618870884960536,0.04033190585963251
2013-03-23,64.35,4.164336934042136,-0.08222787449027535,0.046658977817809255,0.04063813151323907
2013-03-24,71.5,4.269697449699962,0.10536051565782589,0.05103428776480641,0.04290106650102604
2013-03-25,73.6,4.298645025734831,0.028947576034869194,0.05245749564697548,0.04356539106902306
2013-03-26,78.5,4.363098624788362,0.06445359905353154,0.05219830589505842,0.04356455792716481
2013-03-27,88.92,4.487737089095996,0.12463846430763326,0.052483520048626844,0.043874060388629094
2013-03-28,86.18,4.456438132187692,-0.03129895690830331,0.05513624970141164,0.04557421640017257
2013-03-29,90.5,4.505349850705881,0.04891171851818843,0.05601030612673263,0.04610551532080076
2013-03-30,92.19,4.523851664810503,0.018501814104622483,0.05550078801950794,0.046155517894992656
2013-03-31,93.03,4.532922021780467,0.009070356969964166,0.0555790269280584,0.0461111289479364
